"Name","Straße","PLZ","Ort","Bundesland","Type","Jahr","Titel","id"
"Gymnasium Hechingen","Heiligkreuzstraße 19","72379","Hechingen","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Realschule am Europakanal","Schallershofer Straße 18","91056","Erlangen","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Jean-Paul-Schule - Hauptschule","Egerstraße 62","95632","Wunsiedel","Bayern","","","Schule ohne Rassismus - Schule mit Courage","1"
"KGS Ulrich von Hutten","Roßbachstraße 78","06112","Halle","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"Humboldt-Gymnasium","Karthäuserwall 40","50676","Köln","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"SBG - Sächsische Bildungsgesellschaft für Umweltschutz und Chemieberufe Dresden mbH","Gutenbergstraße 6","01307","Dresden","Sachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gesamtschule Niederzier / Merzenich","Am Weiherhof 22","52382","Niederzier","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Haupt- und Realschule Ritterhude","Moormannskamp 8","27721","Ritterhude","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","2"
"Gymnasium Landau an der Isar","Harburger Straße 12","94405","Landau an der Isar","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Johann-Philipp-von-Schönborn-Gymnasium","Dr.-Ortloff-Weg 1","97702","Münnerstadt","Bayern","","","Schule ohne Rassismus - Schule mit Courage","1"
"Geschwister-Scholl-Gymnasium","Apollostraße 19","39118","Magdeburg","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","0"
"Franz Marc Gymnasium","Rektor-Haushofer-Straße 6","85570","Markt Schwaben","Bayern","","","Schule ohne Rassismus - Schule mit Courage","1"
"Carl-von-Linné-Schule Berlin","Paul-Junius-Straße 15","10367","Berlin","Berlin","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gymnasium Alexander von Humboldt Werdau","Alexander-von-Humboldt-Straße 2-4","08412","Werdau","Sachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Seelandschule Nachterstedt","Schulstraße 15","06469","Nachterstedt","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","2"
"Jean-Paul-Schule - Grundschule","Egerstraße 64","95632","Wunsiedel","Bayern","","","Schule ohne Rassismus - Schule mit Courage","1"
"Kooperative Gesamtschule (KGS) Kirchweyhe","Hauptstraße 99","28844","Weyhe","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Otto-Hahn-Gymnasium","Westring 11","76829","Landau","Rheinland-Pfalz","","","Schule ohne Rassismus - Schule mit Courage","0"
"Bachschule","Friedensstraße 81","63071","Offenbach am Main","Hessen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Lessing-Gymnasium Hoyerswerda","Pestalozzi-Straße 1","02977","Hoyerswerda","Sachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gymnasium Wittstock","Meyenburger Chaussee 2","16909","Wittstock","Brandenburg","","","Schule ohne Rassismus - Schule mit Courage","1"
"Staatliche Realschule Zirndorf","Jakob-Wassermann-Straße 1","90513","Zirndorf","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Goethe-Gymnasium Nauen","Parkstraße 7","14641","Nauen","Brandenburg","","","Schule ohne Rassismus - Schule mit Courage","1"
"Hedwig Bollhagen Gymnasium","Emma-Ihrer-Straße 7 b","16727","Velten","Brandenburg","","","Schule ohne Rassismus - Schule mit Courage","1"
"Wilhelm und Alexander von Humboldt Gymnasium Hettstedt","Rathausstraße 2","06333","Hettstedt","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"Gerhart-Hauptmann-Realschule","Hermann-Bahlsen-Allee 3","30655","Hannover","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Realschule plus am Ebertpark","Virchowstraße 1","67063","Ludwigshafen","Rheinland-Pfalz","","","Schule ohne Rassismus - Schule mit Courage","0"
"Evangelisches Johanniter-Gymnasium Wriezen","Freienwalder Straße 1","16269","Wriezen","Brandenburg","","","Schule ohne Rassismus - Schule mit Courage","2"
"Geschwister-Scholl-Gesamtschule","Böttcherkamp 181","22549","Hamburg","Hamburg","","","Schule ohne Rassismus - Schule mit Courage","1"
"Engelbert-von-Berg-Gymnasium","Lüdenscheider Straße 46","51688","Wipperfürth","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Grundschule Rosa-Parks","Isernhagener Straße 33","30161","Hannover","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Oberschule Rockwinkel (ehem. Schulzentrum Rockwinkel)","Uppe Angst 31","28355","Bremen","Bremen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Max-Delbrück-Gymnasium","Kuckhoffstraße 2-22","13156","Berlin","Berlin","","","Schule ohne Rassismus - Schule mit Courage","0"
"Hans-Leinberger-Gymnasium","Jürgen-Schumann-Straße 20","84034","Landshut","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Städt. Gesamtschule ""Am Lauerhaas"" Wesel","Kirchturmstraße 3","46485","Wesel","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Europa-Gymnasium Wörth","Forststraße 1","76744","Wörth","Rheinland-Pfalz","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gymnasium Ernestinum Coburg","Untere Realschulstraße 2","96450","Coburg","Bayern","","","Schule ohne Rassismus - Schule mit Courage","1"
"Kardinal-von-Galen-Schulen Realschule","Große Straße 38","49497","Mettingen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Geschwister-Scholl-Schule","Eifelstraße 39-43","64625","Bensheim","Hessen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Wolterstorff-Gymnasium","Wolterstorffstraße 20","06493","Ballenstedt","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"Grundschule Hadamar","Am Rathaus","65589","Hadamar","Hessen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Freie Rudolf-Steiner-Schule Ottersberg","Am Amtshof 1","28870","Ottersberg","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Berufsbildende Schule im BBW Heinrich-Haus Neuwied","Stiftsstraße 1","56566","Neuwied","Rheinland-Pfalz","","","Schule ohne Rassismus - Schule mit Courage","0"
"Paul-Löbe-Schule","Lindauer Allee 23","13407","Berlin","Berlin","","","Schule ohne Rassismus - Schule mit Courage","9"
"IGS Neumünster (Brachenfeld)","Pestalozziweg 5","24536","Neumünster","Schleswig-Holstein","","","Schule ohne Rassismus - Schule mit Courage","1"
"Friedrich-Wilhelm-von-Steuben Gesamtschule","Ricarda-Huch-Straße 23-27","14480","Potsdam","Brandenburg","","","Schule ohne Rassismus - Schule mit Courage","1"
"Helmholtz-Gymnasium","Bleicherstraße 3","66482","Zweibrücken","Rheinland-Pfalz","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gymnasium Fridericianum Erlangen","Sebaldusstraße 37","91058","Erlangen","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Eichendorff-Gymnasium","Kloster-Langheim Straße 10","96050","Bamberg","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gymnasium Wertingen","Pestalozzistraße 12","86637","Wertingen","Bayern","","","Schule ohne Rassismus - Schule mit Courage","1"
"Mönchberg-Volksschule","Richard-Wagner-Straße 62","97074","Würzburg","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gesamtschule Scharnhorst","Mackenrothweg 15","44328","Dortmund","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"IGS Kronsberg","Kattenbrookstrift 30","30539","Hannover","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Max-Reger-Gymnasium","Kaiser-Wilhelm-Ring 7","92224","Amberg","Bayern","","","Schule ohne Rassismus - Schule mit Courage","1"
"Martin-Niemöller-Gesamtschule","Apfelstraße 210","33611","Bielefeld","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Gymnasium am Neandertal","Heinrichstraße 12","40699","Erkrath","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Marion-Dönhoff-Gymnasium Mölln","Auf dem Schulberg 1","23879","Mölln","Schleswig-Holstein","","","Schule ohne Rassismus - Schule mit Courage","1"
"Gemeinschaftsschule Mölln","Auf dem Schulberg 5","23879","Mölln","Schleswig-Holstein","","","Schule ohne Rassismus - Schule mit Courage","0"
"Astrid-Lindgren-Schule","Schäferkamp 16","23879","Mölln","Schleswig-Holstein","","","Schule ohne Rassismus - Schule mit Courage","1"
"Integrierte Gesamtschule Dillingen","Industriestraße 40","66763","Dillingen","Saarland","","","Schule ohne Rassismus - Schule mit Courage","0"
"Berufskolleg Brede","Bredenweg 7","33034","Brakel","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","3"
"Gymnasium Am Löhrtor","Oranienstraße 27","57072","Siegen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Stadtteilschule Kirchwerder","Kirchwerder Hausdeich 341","21037","Hamburg","Hamburg","","","Schule ohne Rassismus - Schule mit Courage","1"
"Augustinerschule Friedberg","Goetheplatz 4","61169","Friedberg","Hessen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Evangelische Mittelschule Schneeberg","Keilbergring 20","08289","Schneeberg","Sachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Nicolaus-Cusanus-Gymnasium","Reuterstraße 51","51456","Bergisch Gladbach","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Erweiterte Realschule St. Wendel","Willi-Graf-Straße 3","66606","St. Wendel","Saarland","","","Schule ohne Rassismus - Schule mit Courage","0"
"Integrierte Gesamtschule und Realschule plus Landstuhl","Konrad-Adenauer-Straße 10","66849","Landstuhl","Rheinland-Pfalz","","","Schule ohne Rassismus - Schule mit Courage","0"
"Realschule Am Oberen Schloss","Burgstraße 10-14","57072","Siegen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"König-Heinrich-Schule","Schladenweg 43","34560","Fritzlar","Hessen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Oberschule am Waller Ring (ehem. Schulzentrum am Waller Ring)","Bremerhavener Straße 83","28219","Bremen","Bremen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Oberschule Wathlingen","Kantallee 10","29339","Wathlingen","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Hauptschule Wathlingen","Kantallee 10","29339","Wathlingen","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Realschule Am Stadtpark","Am Stadtpark 23","51373","Leverkusen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Friedensburg-Oberschule","Goethestraße 8-9","10623","Berlin","Berlin","","","Schule ohne Rassismus - Schule mit Courage","0"
"Landrat-Lucas-Gymnasium","Peter-Neuenheuser-Straße 7-11","51373","Leverkusen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Berufliche Schulen Schwalmstadt","Dammweg 7","34613","Schwalmstadt","Hessen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Krankenpflegeschule - Kreisklinikum Siegen GmbH","Schneppenkauten 1","57076","Siegen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Albert-Schweitzer-Gymnasium Gernsbach","Otto-Hahn-Straße 4","76593","Gernsbach","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Volksschule Ebermannstadt","Schulstrasse 10","91320","Ebermannstadt","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Max-Planck-Gymnasium","Steinenbergstraße 17","72622","Nürtingen","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Mörike-Gymnasium Göppingen","Mörikestraße 29","73033","Göppingen","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Isolde-Kurz-Gymnasium","Bismarckstraße 55","72764","Reutlingen","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Friedrich-Schiller-Gymnasium Pirna","Seminarstraße 3","01796","Pirna","Sachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Sekundarschule Kastanienallee","Kastanienallee 8","06124","Halle / Saale","Realschulen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gesamtschule Kirchdorf","Neuenfelderstraße 109","21109","Hamburg","Gesamtschulen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Schule im Ostergrund","Siebenbürgener Weg 23","34613","Schwalmstadt-Treysa","Realschulen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Heinrich-Hertz-Oberschule (Gymnasium)","Rigaer Straße 81 - 82","10247","Berlin","Berlin","","","Schule ohne Rassismus - Schule mit Courage","0"
"Bertha-von-Suttner-Gymnasium","Bismarckstraße 53","46407","Oberhausen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"St.-Georg-Gymnasium","Adenauerallee 1","46399","Bocholt","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Schlossgymnasium","Jesinger Halde 5","73230","Kirchheim / Teck","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Berufskolleg Leverkusen Opladen","Stauffenbergstraße 21 - 23","51379","Leverkusen-Opladen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Graf-Stauffenberg-Wirtschaftsschule","Kloster-Langheim-Straße 11","96050","Bamberg","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Marien-Hauptschule","Woestenstraße 36","48268","Greven an der Ems","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Hans-Erlwein-Gymnasium Dresden","Eibenstocker Straße 30","01277","Dresden","Sachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Comenius-Realschule Wertheim","Reichenbergerstraße 6","97877","Wertheim","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Hoffmann-von-Fallersleben-Schule","Sackring 15","38118","Braunschweig","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Gertrud-Bäumer-Realschule","Goethestraße 20","44147","Dortmund","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Johannesschule Meppen","Nagelshof 21","49716","Meppen","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Georg-Cantor-Gymansium","Torstraße 13","06110","Halle","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"Montessori-Schule Lauf","Daschstraße 16","91207","Lauf a. d. Pegnitz","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Staatliche Berufsschule I","Fichtenstraße 9","90763","Fürth","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Städtisches Berufskolleg für Wirtschaft und Verwaltung Leverkusen","Bismarckstraße 211","51373","Leverkusen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Friedrich-Uhlmann-Schule","Rabenstraße 42","88471","Laupheim","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Helmholtz-Gymnasium","Helmholtzstraße 18","53123","Bonn","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Hölderlin-Gymnasium Nürtingen","Am Lerchenberg 75","72622","Nürtingen","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Albrecht-Dürer-Realschule","Schweizer Allee 25","44287","Dortmund","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","2"
"Richard - Hallmann - Schule","Gablonzer Straße 42","24610","Trappenkamp","Schleswig-Holstein","","","Schule ohne Rassismus - Schule mit Courage","2"
"Sekundarschule Barleben","Feldstraße 20","39179","Barleben","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"Anne-Frank-Schule","Berliner Platz 1","34560","Fritzlar","Hessen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Marianne Seidel Schule","Joachim-Gottschalk-Straße 17","01968","Senftenberg","Brandenburg","","","Schule ohne Rassismus - Schule mit Courage","1"
"Sekundarschule Roitzsch ""A. Diesterweg""","Teichstraße 25","06809","Roitzsch","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"Hauptschule Ohligs (geschlossen seit 31.07.2013)","Rennpatt 37","42697","Solingen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Realschule im Schulzentrum Nord Bad Oeynhausen","Im Leingarten 29","32549","Bad Oeynhausen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Heinrich-Heine-Gymnasium","Dörwerstr. 34","44359","Dortmund","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Joseph Hofmiller Gymnasium Freising","Vimystraße 14","85354","Freising","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Berufliche Oberschule (Staatliche Fachoberschule und Berufsoberschule) Hof","Schloßplatz 6","95028","Hof/Saale","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Oskar Kämmer Schule","Heinrich-Büssing-Ring 41","38102","Braunschweig","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Leibniz-Gymnasium Potsdam","Galileistraße 2-4","14480","Potsdam","Brandenburg","","","Schule ohne Rassismus - Schule mit Courage","1"
"Gesamtschule Wanne-Eickel","Stöckstr. 41","44649","Herne","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Heidelsteigschule Bamberg","Am Heidelsteig 15","96052","Bamberg","Bayern","","","Schule ohne Rassismus - Schule mit Courage","1"
"Walter-Eucken-Schule","Ernst-Frey-Straße 2","76135","Karlsruhe","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Theodor-Heuss-Gymnasium","Quierschieder Weg 4","66280","Sulzbach","Saarland","","","Schule ohne Rassismus - Schule mit Courage","0"
"Euregio Gesamtschule Rheine","Ludwigstraße 37","48429","Rheine","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Inda-Gymnasium Aachen","Gangolfsweg 52","52078","Aachen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Campus Berufsbildung e.V.","Genestraße 5","10829","Berlin","Berlin","","","Schule ohne Rassismus - Schule mit Courage","0"
"Albert-Einstein-Gymnasium","Demminer Str. 42","17034","Neubrandenburg","Mecklenburg-Vorpommern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gymnasium St. Michael","Warendorfer Str. 72","59227","Ahlen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","2"
"Sekundarschule Muldenstein","Burgkemnitzer Str. 28","06774","Muldestausee","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","0"
"Kaufmännische Schulen Marburg","Leopold-Lucas-Straße 20","35037","Marburg","Hessen","","","Schule ohne Rassismus - Schule mit Courage","0"
